member_id,customer_segment,segment_name,churn_risk_score,engagement_score,visit_per_week,final_price,membership_type,home_gym_location
MB00272,3,At-risk Members,80.67153478358814,46.27777777777778,4,35.625,Premium,"San Diego, CA"
MB00273,1,At-risk Members,77.99865573870416,76.16666666666667,3,19.0,Basic,"Fresno, CA"
MB00274,1,At-risk Members,82.48024439391641,50.30555555555556,4,15.0,Basic,"San Diego, CA"
MB00275,1,At-risk Members,87.87654055300729,73.05555555555556,5,15.0,Basic,"Sacramento, CA"
MB00276,3,At-risk Members,71.58670364111134,41.861111111111114,3,21.375,Standard,"San Diego, CA"
MB00277,3,At-risk Members,88.4372757810509,53.72222222222222,1,21.375,Standard,"Los Angeles, CA"
MB00278,1,At-risk Members,81.54853798192572,72.91666666666666,5,28.5,Standard,"Fresno, CA"
MB00279,3,At-risk Members,82.78080680174544,26.63888888888889,1,25.5,Standard,"Fresno, CA"
MB00280,1,At-risk Members,84.02376047665962,57.361111111111114,5,30.0,Standard,"San Diego, CA"
MB00281,3,At-risk Members,82.52950338259303,42.166666666666664,2,42.5,Premium,"Bakersfield, CA"
MB00282,0,Normal / Developing Members,18.227411933354357,37.138888888888886,3,42.5,Premium,"San Francisco, CA"
MB00283,2,High Value Members,9.439133772827185,61.47222222222222,2,15.3,Basic,"Fresno, CA"
MB00284,2,High Value Members,20.028328101975635,45.33333333333333,3,50.0,Premium,"Anaheim, CA"
MB00285,1,At-risk Members,87.66266978417359,70.61111111111111,3,25.5,Standard,"Sacramento, CA"
MB00286,2,High Value Members,12.674170416653673,55.861111111111114,4,15.0,Basic,"San Francisco, CA"
MB00287,0,Normal / Developing Members,13.420458462120106,29.97222222222222,1,30.0,Standard,"San Jose, CA"
MB00288,1,At-risk Members,90.07403438864637,89.05555555555556,4,31.875,Premium,"Long Beach, CA"
MB00289,2,High Value Members,18.563011724337265,72.08333333333334,5,50.0,Premium,"Oakland, CA"
MB00290,1,At-risk Members,91.16810118834537,66.30555555555556,3,52.5,Elite,"Long Beach, CA"
MB00291,0,Normal / Developing Members,19.673363899144924,44.77777777777778,3,27.0,Standard,"Long Beach, CA"
MB00292,2,High Value Members,18.571914520855877,67.16666666666667,2,47.5,Premium,"Fresno, CA"
MB00293,3,At-risk Members,84.23040710170301,26.916666666666668,1,19.125,Standard,"San Diego, CA"
MB00294,0,Normal / Developing Members,16.298326346149675,39.77777777777778,3,19.125,Standard,"Sacramento, CA"
MB00295,0,Normal / Developing Members,16.640736657691463,24.555555555555557,1,70.0,Elite,"Bakersfield, CA"
MB00296,1,At-risk Members,84.76572326665915,61.72222222222222,3,37.5,Premium,"San Francisco, CA"
MB00297,1,At-risk Members,85.04956983069249,55.44444444444444,4,18.0,Basic,"Long Beach, CA"
MB00298,2,High Value Members,10.73190418299447,54.94444444444444,2,31.875,Premium,"San Francisco, CA"
MB00299,3,At-risk Members,85.65893637895586,57.166666666666664,2,50.0,Premium,"Sacramento, CA"
MB00300,0,Normal / Developing Members,12.51243596114965,51.30555555555556,3,22.5,Standard,"Sacramento, CA"
MB00301,2,High Value Members,12.212503213710063,67.44444444444444,2,35.625,Premium,"San Francisco, CA"
MB00302,3,At-risk Members,82.02581184593272,52.55555555555556,3,30.0,Standard,"Sacramento, CA"
MB00303,3,At-risk Members,84.3363939921055,40.33333333333333,3,42.5,Premium,"San Francisco, CA"
MB00304,3,At-risk Members,77.6054667544439,36.30555555555556,3,45.0,Premium,"Oakland, CA"
MB00305,1,At-risk Members,86.63775642243853,83.33333333333333,5,27.0,Standard,"Sacramento, CA"
MB00306,3,At-risk Members,87.75461996257074,50.638888888888886,2,28.5,Standard,"San Francisco, CA"
MB00307,1,At-risk Members,84.59838073536523,84.72222222222223,5,30.0,Standard,"Fresno, CA"
MB00308,2,High Value Members,12.263933576220335,71.72222222222223,3,45.0,Premium,"Oakland, CA"
MB00309,3,At-risk Members,87.126163572225,57.583333333333336,2,19.0,Basic,"Bakersfield, CA"
MB00310,2,High Value Members,18.469094801061207,52.388888888888886,4,27.0,Standard,"San Diego, CA"
MB00311,2,High Value Members,10.580208879810407,83.36111111111111,4,45.0,Premium,"Bakersfield, CA"
MB00312,2,High Value Members,16.53030162500924,97.77777777777777,5,35.625,Premium,"San Jose, CA"
MB00313,2,High Value Members,18.403611262489886,53.388888888888886,3,27.0,Standard,"Fresno, CA"
MB00314,3,At-risk Members,80.49671154888006,30.666666666666668,1,47.5,Premium,"San Jose, CA"
MB00315,3,At-risk Members,82.69502427037662,32.888888888888886,1,50.0,Premium,"Fresno, CA"
MB00316,1,At-risk Members,84.54763747712714,74.16666666666667,5,22.5,Standard,"Sacramento, CA"
MB00317,2,High Value Members,17.492949798928485,67.97222222222223,3,18.0,Basic,"Anaheim, CA"
MB00318,0,Normal / Developing Members,14.184427344030864,45.77777777777778,2,47.5,Premium,"Oakland, CA"
MB00319,0,Normal / Developing Members,17.232452122763693,45.638888888888886,2,52.5,Elite,"San Diego, CA"
MB00320,0,Normal / Developing Members,15.106171406542664,43.16666666666667,1,37.5,Premium,"Long Beach, CA"
MB00321,1,At-risk Members,82.34794358181595,71.13888888888889,4,38.25,Premium,"Anaheim, CA"
MB00322,3,At-risk Members,79.04070824825143,31.77777777777778,1,45.0,Premium,"Fresno, CA"
MB00323,3,At-risk Members,83.13987831205586,53.138888888888886,2,20.0,Basic,"San Francisco, CA"
MB00324,2,High Value Members,19.68554160999908,59.77777777777778,3,30.0,Standard,"Bakersfield, CA"
MB00325,3,At-risk Members,79.62822623140795,45.33333333333333,3,19.0,Basic,"San Jose, CA"
MB00326,1,At-risk Members,84.16238197160023,64.88888888888889,4,35.625,Premium,"San Jose, CA"
MB00327,1,At-risk Members,79.32592422917315,56.30555555555556,3,30.0,Standard,"Anaheim, CA"
MB00328,1,At-risk Members,83.6884297783306,86.52777777777777,5,25.5,Standard,"Sacramento, CA"
MB00329,0,Normal / Developing Members,17.48468618722269,43.72222222222222,1,15.0,Basic,"Fresno, CA"
MB00330,2,High Value Members,15.123003750450234,62.30555555555556,2,49.875,Elite,"Long Beach, CA"
MB00331,0,Normal / Developing Members,10.420235358429123,53.0,2,15.0,Basic,"San Diego, CA"
MB00332,3,At-risk Members,83.52325667673763,52.44444444444444,2,31.875,Premium,"Bakersfield, CA"
MB00333,0,Normal / Developing Members,11.070670007257581,36.05555555555556,2,15.0,Basic,"San Francisco, CA"
MB00334,2,High Value Members,22.642563758363114,64.91666666666667,3,20.0,Basic,"Los Angeles, CA"
MB00335,0,Normal / Developing Members,16.923685968451256,44.25,2,42.5,Premium,"Anaheim, CA"
MB00336,2,High Value Members,20.45140377304449,59.361111111111114,3,19.0,Basic,"Anaheim, CA"
MB00337,1,At-risk Members,90.13955084051837,92.77777777777777,5,42.5,Premium,"Fresno, CA"
MB00338,3,At-risk Members,83.47815888419254,54.77777777777778,3,50.0,Premium,"Long Beach, CA"
MB00339,2,High Value Members,15.423886218375843,52.833333333333336,3,22.95,Standard,"Fresno, CA"
MB00340,0,Normal / Developing Members,12.038656515847649,51.30555555555556,3,22.5,Standard,"Sacramento, CA"
MB00341,2,High Value Members,13.801744423838958,52.80555555555556,4,20.25,Standard,"San Jose, CA"
MB00342,0,Normal / Developing Members,16.15216284357602,37.416666666666664,3,44.625,Elite,"Anaheim, CA"
MB00343,2,High Value Members,18.84642877656088,67.16666666666667,2,47.5,Premium,"Fresno, CA"
MB00344,2,High Value Members,19.34441181091415,61.05555555555556,2,21.375,Standard,"Long Beach, CA"
MB00345,0,Normal / Developing Members,16.827568351343718,41.75,2,37.5,Premium,"Bakersfield, CA"
MB00346,1,At-risk Members,84.69923132264789,70.47222222222223,3,47.5,Premium,"Fresno, CA"
MB00347,1,At-risk Members,87.75697053940105,84.30555555555556,5,37.5,Premium,"Oakland, CA"
MB00348,2,High Value Members,17.27500977103806,62.138888888888886,3,50.0,Premium,"Oakland, CA"
MB00349,2,High Value Members,18.05530099555923,67.36111111111111,5,33.75,Premium,"Long Beach, CA"
MB00350,3,At-risk Members,79.55471352059914,47.97222222222222,3,17.0,Basic,"San Diego, CA"
MB00351,1,At-risk Members,84.27654055300728,73.05555555555556,5,15.0,Basic,"Sacramento, CA"
MB00352,3,At-risk Members,88.25836408266284,45.888888888888886,3,70.0,Elite,"Anaheim, CA"
MB00353,1,At-risk Members,84.56747553964338,63.91666666666667,4,33.75,Premium,"Fresno, CA"
MB00354,2,High Value Members,14.754534493515964,57.97222222222222,3,52.5,Elite,"Long Beach, CA"
MB00355,0,Normal / Developing Members,12.887708525067595,47.0,3,25.5,Standard,"Oakland, CA"
MB00356,3,At-risk Members,81.85563855489738,48.0,2,45.0,Premium,"Long Beach, CA"
MB00357,2,High Value Members,8.451149196208041,51.72222222222222,3,14.25,Basic,"Fresno, CA"
MB00358,1,At-risk Members,86.55580622123374,66.19444444444444,2,45.0,Premium,"Sacramento, CA"
MB00359,1,At-risk Members,82.81540139020052,51.58333333333333,3,33.75,Premium,"Long Beach, CA"
MB00360,3,At-risk Members,82.93134396414055,48.97222222222222,2,33.75,Premium,"Fresno, CA"
MB00361,2,High Value Members,13.832097117782538,76.02777777777777,3,50.0,Premium,"Long Beach, CA"
MB00362,3,At-risk Members,85.42265824846189,49.5,3,19.0,Basic,"Oakland, CA"
MB00363,0,Normal / Developing Members,18.608549766609148,49.5,3,50.0,Premium,"Bakersfield, CA"
MB00364,1,At-risk Members,87.28643786955571,64.36111111111111,3,13.5,Basic,"San Francisco, CA"
MB00365,1,At-risk Members,89.76791210374914,56.861111111111114,3,47.5,Premium,"Fresno, CA"
MB00366,0,Normal / Developing Members,17.041307172218502,25.52777777777778,1,50.0,Premium,"Los Angeles, CA"
MB00367,3,At-risk Members,76.95447942883666,49.25,2,25.5,Standard,"Long Beach, CA"
MB00368,1,At-risk Members,91.63136761498714,99.44444444444444,5,42.5,Premium,"Sacramento, CA"
MB00369,2,High Value Members,18.66654900801485,59.77777777777778,3,27.0,Standard,"Bakersfield, CA"
MB00370,0,Normal / Developing Members,13.413037850309653,49.69444444444444,1,35.625,Premium,"Anaheim, CA"
MB00371,2,High Value Members,14.255664868697743,62.58333333333333,2,14.25,Basic,"Long Beach, CA"
MB00372,0,Normal / Developing Members,11.54923340896353,54.5,3,27.0,Standard,"Oakland, CA"
MB00373,2,High Value Members,14.216087041910571,69.61111111111111,4,20.0,Basic,"Los Angeles, CA"
MB00374,3,At-risk Members,81.99822281498497,43.44444444444444,1,45.0,Premium,"San Diego, CA"
MB00375,0,Normal / Developing Members,14.48058207330247,49.388888888888886,2,45.0,Premium,"Anaheim, CA"
MB00376,0,Normal / Developing Members,19.130650529188987,44.111111111111114,2,50.0,Premium,"Los Angeles, CA"
MB00377,1,At-risk Members,84.71567215419067,50.833333333333336,5,27.0,Standard,"Sacramento, CA"
MB00378,0,Normal / Developing Members,18.44263672317156,47.138888888888886,3,45.0,Premium,"Anaheim, CA"
MB00379,3,At-risk Members,83.693840691692,37.416666666666664,3,44.625,Elite,"Anaheim, CA"
MB00380,0,Normal / Developing Members,11.932561583876444,29.833333333333332,1,47.5,Premium,"San Jose, CA"
MB00381,0,Normal / Developing Members,12.833618031438421,44.5,3,50.0,Premium,"Oakland, CA"
MB00382,1,At-risk Members,82.91595600844688,66.88888888888889,2,47.5,Premium,"Sacramento, CA"
MB00383,1,At-risk Members,78.89875618402714,61.666666666666664,5,30.0,Standard,"Anaheim, CA"
MB00384,3,At-risk Members,81.7331379887862,48.97222222222222,2,50.0,Premium,"Los Angeles, CA"
MB00385,1,At-risk Members,86.80255548430004,50.833333333333336,5,15.0,Basic,"Long Beach, CA"
MB00386,3,At-risk Members,81.72413483510924,46.22222222222222,1,28.5,Standard,"Sacramento, CA"
MB00387,2,High Value Members,33.51348350448125,56.30555555555556,3,70.0,Elite,"San Jose, CA"
MB00388,0,Normal / Developing Members,18.520478971719275,21.63888888888889,1,50.0,Premium,"San Francisco, CA"
MB00389,1,At-risk Members,81.62247572887273,54.19444444444444,4,27.0,Standard,"Fresno, CA"
MB00390,1,At-risk Members,85.93135929409452,58.25,3,50.0,Premium,"Long Beach, CA"
MB00391,1,At-risk Members,85.13688398304504,79.05555555555556,4,45.0,Premium,"San Jose, CA"
MB00392,2,High Value Members,15.220198334141589,60.41666666666667,5,66.5,Elite,"Fresno, CA"
MB00393,0,Normal / Developing Members,18.29821767546655,38.25,3,28.5,Standard,"Long Beach, CA"
MB00394,3,At-risk Members,76.54526015547358,20.805555555555557,1,35.625,Premium,"Bakersfield, CA"
MB00395,2,High Value Members,23.16992655019475,59.91666666666667,3,28.5,Standard,"San Francisco, CA"
MB00396,3,At-risk Members,80.52496288436525,48.0,2,45.0,Premium,"Long Beach, CA"
MB00397,1,At-risk Members,89.58547367111444,64.5,3,45.0,Premium,"San Jose, CA"
MB00398,2,High Value Members,15.572686601214988,65.33333333333333,3,50.0,Premium,"San Francisco, CA"
MB00399,3,At-risk Members,83.01019874465997,47.833333333333336,3,20.0,Basic,"Sacramento, CA"
MB00400,3,At-risk Members,82.90227283428966,52.58333333333333,2,50.0,Premium,"Bakersfield, CA"
MB00401,0,Normal / Developing Members,14.880076344578702,33.55555555555556,2,25.5,Standard,"Sacramento, CA"
MB00402,1,At-risk Members,84.22610288752772,65.75,3,63.0,Elite,"Sacramento, CA"
MB00403,3,At-risk Members,80.2088978311356,49.111111111111114,2,47.5,Premium,"San Diego, CA"
MB00404,3,At-risk Members,80.38459452160666,58.27777777777778,2,30.0,Standard,"San Diego, CA"
MB00405,2,High Value Members,14.600853388188003,64.91666666666666,3,47.5,Premium,"Sacramento, CA"
MB00406,1,At-risk Members,86.02421115506998,78.88888888888889,5,18.0,Basic,"Oakland, CA"
MB00407,0,Normal / Developing Members,17.702429106080515,40.111111111111114,1,50.0,Premium,"Oakland, CA"
MB00408,0,Normal / Developing Members,16.329983541916455,34.388888888888886,2,47.5,Premium,"San Jose, CA"
MB00409,3,At-risk Members,86.12071114286674,53.27777777777778,2,42.5,Premium,"Fresno, CA"
MB00410,2,High Value Members,13.43796225965118,67.44444444444444,2,35.625,Premium,"San Francisco, CA"
MB00411,2,High Value Members,13.263709604942012,64.38888888888889,2,28.5,Standard,"Anaheim, CA"
MB00412,1,At-risk Members,87.17603620296572,65.75,3,22.5,Standard,"Anaheim, CA"
MB00413,1,At-risk Members,85.95434768833059,50.833333333333336,5,22.5,Standard,"Long Beach, CA"
MB00414,3,At-risk Members,85.72146571311417,48.111111111111114,3,25.5,Standard,"Long Beach, CA"
MB00415,3,At-risk Members,82.71829907110147,51.72222222222222,3,42.5,Premium,"Fresno, CA"
MB00416,0,Normal / Developing Members,11.49752349570176,35.80555555555556,1,31.875,Premium,"Oakland, CA"
MB00417,0,Normal / Developing Members,18.993559304351336,44.0,1,22.5,Standard,"Oakland, CA"
MB00418,0,Normal / Developing Members,13.477419929949805,41.44444444444444,3,30.0,Standard,"Oakland, CA"
MB00419,1,At-risk Members,92.43478837838892,86.94444444444444,5,70.0,Elite,"Anaheim, CA"
MB00420,3,At-risk Members,82.60703366913705,42.333333333333336,1,20.0,Basic,"Oakland, CA"
MB00421,1,At-risk Members,87.28979855852198,52.861111111111114,2,15.0,Basic,"Bakersfield, CA"
MB00422,3,At-risk Members,84.24664347727541,43.72222222222222,1,45.0,Premium,"Sacramento, CA"
MB00423,2,High Value Members,12.999739727832388,62.30555555555556,2,27.0,Standard,"Anaheim, CA"
MB00424,2,High Value Members,17.119153307162062,70.75,3,47.5,Premium,"San Jose, CA"
MB00425,2,High Value Members,19.367475539643394,63.91666666666667,4,33.75,Premium,"Fresno, CA"
MB00426,1,At-risk Members,86.90622707980249,57.861111111111114,2,30.0,Standard,"Sacramento, CA"
MB00427,2,High Value Members,13.460778741195117,69.61111111111111,4,20.0,Basic,"Los Angeles, CA"
MB00428,1,At-risk Members,82.48024439391641,50.30555555555556,4,15.0,Basic,"San Diego, CA"
MB00429,0,Normal / Developing Members,12.365544461211233,58.111111111111114,3,30.0,Standard,"San Diego, CA"
MB00430,2,High Value Members,14.623886218375844,52.833333333333336,3,22.95,Standard,"Fresno, CA"
MB00431,0,Normal / Developing Members,13.082535724219966,42.83333333333333,3,17.0,Basic,"Anaheim, CA"
MB00432,1,At-risk Members,82.28411909737258,64.86111111111111,5,70.0,Elite,"Los Angeles, CA"
MB00433,3,At-risk Members,87.41238068250019,25.63888888888889,2,20.25,Standard,"San Diego, CA"
MB00434,2,High Value Members,12.48871324661529,80.69444444444444,5,14.25,Basic,"Anaheim, CA"
MB00435,0,Normal / Developing Members,12.774033849926901,52.58333333333333,2,31.875,Premium,"Oakland, CA"
MB00436,3,At-risk Members,78.89756034666416,34.361111111111114,3,15.0,Basic,"San Francisco, CA"
MB00437,0,Normal / Developing Members,15.756845650772227,52.27777777777778,3,30.0,Standard,"San Diego, CA"
MB00438,3,At-risk Members,86.6456105972394,35.22222222222222,2,27.0,Standard,"Los Angeles, CA"
MB00439,1,At-risk Members,85.75998704228127,63.30555555555556,1,37.5,Premium,"Long Beach, CA"
MB00440,0,Normal / Developing Members,10.251772221476932,43.72222222222222,1,45.0,Premium,"Sacramento, CA"
MB00441,0,Normal / Developing Members,12.697363606757955,43.666666666666664,3,42.5,Premium,"San Jose, CA"
MB00442,1,At-risk Members,84.17813601483284,66.02777777777777,3,18.0,Basic,"Los Angeles, CA"
MB00443,0,Normal / Developing Members,21.083956196806174,38.80555555555556,3,30.0,Standard,"Long Beach, CA"
MB00444,0,Normal / Developing Members,14.585984138826044,45.33333333333333,3,19.0,Basic,"San Jose, CA"
MB00445,1,At-risk Members,79.93574332811556,92.36111111111111,5,42.5,Premium,"Bakersfield, CA"
MB00446,3,At-risk Members,87.41238068250019,25.63888888888889,2,20.25,Standard,"San Diego, CA"
MB00447,3,At-risk Members,77.6509160724342,46.58333333333333,3,42.5,Premium,"Bakersfield, CA"
MB00448,3,At-risk Members,84.3225116729185,49.388888888888886,2,37.5,Premium,"Oakland, CA"
MB00449,0,Normal / Developing Members,18.55261000888673,32.72222222222222,2,27.0,Standard,"Anaheim, CA"
MB00450,0,Normal / Developing Members,16.912015530901044,43.41666666666667,2,25.5,Standard,"Long Beach, CA"
MB00451,3,At-risk Members,83.34197292939182,53.27777777777778,2,42.5,Premium,"Fresno, CA"
MB00452,3,At-risk Members,81.81601100239335,48.30555555555556,1,33.75,Premium,"Bakersfield, CA"
MB00453,0,Normal / Developing Members,12.896472453049004,53.388888888888886,3,27.0,Standard,"San Diego, CA"
MB00454,1,At-risk Members,88.52980790285139,93.88888888888889,5,33.75,Premium,"Fresno, CA"
MB00455,2,High Value Members,14.912060887118162,82.5,5,19.125,Standard,"Sacramento, CA"
MB00456,0,Normal / Developing Members,17.7516289260323,36.72222222222222,3,28.5,Standard,"Long Beach, CA"
MB00457,2,High Value Members,20.930624861867756,58.22222222222222,4,30.0,Standard,"Anaheim, CA"
MB00458,2,High Value Members,15.215401390200519,51.58333333333333,3,33.75,Premium,"Long Beach, CA"
MB00459,0,Normal / Developing Members,15.334753915932234,48.80555555555556,3,40.5,Premium,"Sacramento, CA"
MB00460,0,Normal / Developing Members,10.909914247101403,45.47222222222222,3,21.375,Standard,"Long Beach, CA"
MB00461,0,Normal / Developing Members,14.812038621852022,48.666666666666664,3,42.5,Premium,"Fresno, CA"
MB00462,1,At-risk Members,79.90013318956474,56.05555555555556,2,50.0,Premium,"San Jose, CA"
MB00463,3,At-risk Members,80.21609741580164,55.52777777777778,1,19.0,Basic,"Fresno, CA"
MB00464,1,At-risk Members,88.51370587071432,55.916666666666664,2,52.5,Elite,"San Diego, CA"
MB00465,1,At-risk Members,88.73703450642012,72.44444444444444,2,20.0,Basic,"San Jose, CA"
MB00466,2,High Value Members,16.442699390020785,65.77777777777777,2,25.5,Standard,"Fresno, CA"
